id,  First Name  , Last Name,email,age,salary,hire_date,is_active,department,score,notes,country,phone
424,Karl,Wilson,karl.wilson@example.com,41,84744.44,2019-02-23,FALSE,Sales,9.5,,,+39 391-2096852
1049,Marco,King,marco.king@example.com,28,96399.87,2019-08-31,no,Engineering,2.3,  Top talent  ,Spain,+39 301-1792611
791,Carol,Walker,,40,46633.92,2020-03-08,1,Finance,2.4,n/a,USA,N/A
2047,Mike,Davis,mike.davis@example.com,58,135300.93,2017-02-17,yes,Sales,8.6,Good performer,  ,  
2377,Ivan,Martinez,ivan.martinez@example.com,61,127194.17,2024-04-29,0,Engineering,7.5,  Needs improvement  ,  ,  
2365,Sam, Jackson ,sam.jackson@example.com,25,144700.52,2021-04-13,No,HR,1.1,On probation,France,+39 374-1452512
15,Mike,Davis,mike.davis@example.com,64,107460.09,2020-02-16,FALSE,Marketing,1.1,,USA,N/A
1816,Xavier,Walker,xavier.walker@example.com,22,143133.78,2018-10-04,true,Finance,1.6,,  ,
1198,Victor,Miller,victor.miller@example.com,31,32170.74,2017-07-14,1,IT,7.1,  Top talent  ,  ,N/A
1471,Rita, Robinson ,rita.robinson@example.com,55,77370.22,2015-07-22,TRUE,Marketing,5.5,,France,
609,Carol,Walker,carol.walker@example.com,,144643.21,2022-02-08,TRUE,Sales,8.6,n/a,  ,+39 362-5203347
2399,Quinn, Thomas ,quinn.thomas@example.com,34,abc,,true,Marketing,7.1,  ,Germany,+39 362-5234701
90004,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
285,Pam, Scott ,pam.scott@example.com,33,136039.64,2017-08-11,TRUE,HR,1.0,Good performer,  ,
2242,Laura,Young,laura.young@example.com,58,135265.99,2017-02-26,0,IT,4.1,,  ,+39 340-4142286
448,Laura,Harris,laura.harris@example.com,46,50131.92,2019-12-13,Yes,Legal,7.8,  Top talent  ,Italy,  
1677,  Judy  ,Robinson,judy.robinson@example.com,50,62148.21,2017-05-25,1,Marketing,4.8,Remote worker,Italy,+39 312-3077730
2538,Ivan,Robinson,ivan.robinson@example.com,51,80324.79,2021-12-26,Yes,IT,9.6,  Top talent  ,UK,+39 347-1562866
1482,Nina,Brown,nina.brown@example.com,28,42900.31,2020-06-05,1,IT,4.5,  Top talent  ,Spain,  
1210,Alice,Jackson,alice.jackson@example.com,65,$50000,2023-08-29,yes,HR,,  Top talent  ,  ,N/A
1233,Marco, Smith ,marco.smith@example.com,51,52945.18,2018-07-02,yes,Engineering,3.0,,  ,  
1309,Uma,Martinez,not-an-email,62,81309.36,2018-10-05,no,Sales,2.4,  Top talent  ,USA,
82,  Rita  ,Smith,rita.smith@example.com,46,134799.77,2015-06-28,Yes,Operations,3.3,Good performer,Spain,
1433,  Eve  ,Taylor,eve.taylor@example.com,34,96780.13,2016-05-15,yes,Operations,1.8,On probation,UK,N/A
858,Carol,Walker,carol.walker@example.com,32,30055.73,2016-04-06,no,Legal,3.1,n/a,Spain,  
2190,Paolo, Walker ,paolo.walker@example.com,27,36241.1,2015-03-15,No,Legal,7.3,Senior engineer,,N/A
,,,,,,,,,,,,
2202,Oscar,Harris,oscar.harris@example.com,64,94676.79,2019-12-04,true,Engineering,4.9,  Needs improvement  ,Germany,N/A
2320,Carol,Brown,carol.brown@example.com,40,85351.96,2016-11-29,true,IT,2.8,  Top talent  ,  ,N/A
273,Wendy,Young,wendy.young@example.com,55,139147.53,2019-10-28,yes,Sales,3.9,n/a,USA,
2671,Mike,Davis,mike.davis@example.com,49,101346.64,2024-07-11,no,HR,6.1,,Italy,N/A
67,Ivan,Wilson,ivan.wilson@example.com,54,43658.1,2019-10-27,false,Finance,7.1,,  ,+39 367-6174418
1864,Heidi, Smith ,heidi.smith@example.com,,96307.99,2018-10-30,No,Operations,8.1,  Needs improvement  ,Spain,N/A
1583,  Uma  ,Davis,uma.davis@example.com,52,111240.1,2023-06-23,true,Legal,3.9,  Top talent  ,,
2151,Sam, Jackson ,sam.jackson@example.com,51,47875.46,2020-11-02,false,Legal,9.6,  Needs improvement  ,UK,+39 374-3492894
292,Tina, Clark ,tina.clark@example.com,54,42285.04,2021-01-31,FALSE,Operations,3.4,  ,France,N/A
1745,  Oscar  ,Wilson,oscar.wilson@example.com,55,73069.87,2023-06-26,No,IT,9.0,,UK,N/A
859,Judy,Taylor,judy.taylor@example.com,59,35902.11,2016-11-21,1,Operations,1.4,Remote worker,Germany,+39 365-1721441
1619,Grace,Jones,,30,123113.9,2017-06-22,yes,Sales,6.0,  Top talent  ,Italy,N/A
1147,Luca,Lewis,luca.lewis@example.com,34,145397.09,2024-11-16,no,Sales,6.3,n/a,,N/A
2679,Carol,Wilson,carol.wilson@example.com,25,130382.36,n/a,no,IT,1.7,  ,Germany,N/A
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
236,Sam,Smith,sam.smith@example.com,52,43952.2,2015-10-04,Yes,HR,7.1,,Spain,+39 352-6923972
323,Sara,Thomas,sara.thomas@example.com,36,123477.03,2018-08-28,no,Marketing,3.1,Remote worker,France,+39 348-4702106
90028,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
1814,Karl, Lewis ,karl.lewis@example.com,44,38755.12,2023-10-05,TRUE,Finance,7.7,  ,UK,N/A
335,Rita,Miller,rita.miller@example.com,56,66187.17,2015-04-13,Yes,IT,7.9,  Top talent  ,Spain,N/A
838,Mike, Hall ,  mike@example.com ,42,149933.23,2015-06-10,Yes,Engineering,7.5,  Needs improvement  ,  ,  
1030,Sam,King,sam.king@example.com,32,48109.13,2018-03-16,false,Marketing,3.9,Remote worker,France,N/A
2918,  Sam  ,Smith,sam.smith@example.com,63,143565.01,2022/12/31,true,Marketing,1.5,  Top talent  ,USA,  
1330,Judy,Martin,judy.martin@example.com,28,146193.7,2015-01-19,0,IT,8.4,Good performer,  ,  
252,  Alice  ,Brown,alice.brown@example.com,37,76175.75,2019-12-20,no,Engineering,2.8,  Needs improvement  ,France,N/A
2608,  Mike  ,Walker,mike.walker@example.com,42,147391.85,2023-10-20,FALSE,Operations,5.8,Senior engineer,  ,  
2309,Tina,Jones,tina.jones@example.com,44,122563.1,2018-01-03,0,Sales,6.0,  Top talent  ,France,
90021,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2084,Tina,Harris,tina.harris@example.com,26,140258.28,2017-09-22,1,Operations,2.6,  Top talent  ,Germany,  
1226,Victor,Robinson,,47,,2023-06-06,FALSE,IT,4.2,Senior engineer,Germany,N/A
831,Uma,Martinez,uma.martinez@example.com,25,N/A,2017-09-11,Yes,IT,6.6,Good performer,UK,+39 316-2082374
90094,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
984,Laura,Garcia,laura.garcia@example.com,46,139936.51,2021-04-27,TRUE,IT,4.0,  Top talent  ,,N/A
742,  Judy  ,Garcia,judy.garcia@example.com,,117449.79,2016-10-15,false,Engineering,4.3,,,+39 394-7254897
494,Bob,Hall,bob.hall@example.com,37,148744.35,2017-05-10,0,Marketing,1.0,On probation,Spain,N/A
574,Paolo, Taylor ,paolo.taylor@example.com,59,55985.3,2015-04-23,FALSE,Legal,8.8,Good performer,USA,N/A
2554,Sam,Miller,sam.miller@example.com,62,47265.66,2019-07-28,0,Finance,8.9,On probation,Germany,  
2207,Carol, Miller ,carol.miller@example.com,64,122904.99,2018-11-02,Yes,Sales,1.5,,,+39 312-1244233
1851,Luca, Hall ,luca.hall@example.com,51,53223.16,31/12/2022,yes,IT,5.7,,,+39 398-4139132
1394,Alice,Young,alice.young@example.com,33,66675.59,2022-04-18,yes,Sales,7.6,  ,USA,
2879,Bob,Garcia,bob.garcia@example.com,37,107373.01,2021-02-08,FALSE,Finance,,Good performer,Spain,  
1010,Paolo,Anderson,paolo.anderson@example.com,36,66886.99,2017-11-20,false,Finance,6.5,Remote worker,France,N/A
1941,Karl,Jones,karl.jones@example.com,50,116728.31,2019-09-06,FALSE,Operations,5.1,,  ,
144,Marco, White ,marco.white@example.com,56,77725.9,2019-10-26,no,IT,3.4,  ,Spain,  
432,Yara,Harris,yara.harris@example.com,56,65956.46,2021-08-01,true,Engineering,9.3,Senior engineer,Spain,  
2035,Karl,Garcia,karl.garcia@example.com,36,52414.91,2017-07-04,Yes,IT,8.7,n/a,,N/A
710,Marco, King ,marco.king@example.com,64,124095.09,2019-01-28,No,Legal,4.4,  ,France,  
1013,Ivan,Lewis,ivan.lewis@example.com,49,131790.79,2019-04-12,false,Sales,7.5,,Italy,N/A
2556,Alice,Walker,alice.walker@example.com,56,97356.86,2015-09-13,TRUE,Engineering,6.6,,,  
537,Carol,Wilson,carol.wilson@example.com,45,127937.71,2021-01-10,true,Engineering,3.3,Good performer,USA,+39 306-6105140
6,  Heidi  ,Davis,heidi.davis@example.com,54,89221.9,2023-06-23,true,Marketing,2.4,Senior engineer,,  
2384,Luca,Hall,luca.hall@example.com,50,43745.51,2015-02-21,No,Engineering,9.4,n/a,,N/A
343,Grace,Wright,grace.wright@example.com,62,51989.7,2016-01-23,1,Sales,5.9,On probation,Germany,+39 334-7082121
1833,Eve,Anderson,eve.anderson@example.com,46,109128.84,2023-08-31,0,IT,6.9,  ,Italy,+39 396-4586794
2973,Grace, Allen ,,34,45228.48,2020-08-18,TRUE,Legal,7.8,Remote worker,USA,+39 377-8460944
2477,Sam,Wilson,sam.wilson@example.com,57,128158.34,2017-10-23,true,Finance,7.5,On probation,Italy,  
276,Pam,Young,pam.young@example.com,42,134012.99,2024-12-14,no,Legal,4.6,Good performer,,  
514,Tina,Thomas,tina.thomas@example.com,45,40018.87,2019-08-20,0,IT,3.4,Good performer,Italy,+39 394-5107344
2260,Carol,Jackson,carol.jackson@example.com,,132446.74,2017-07-25,Yes,Operations,1.0,  Top talent  ,Italy,
1661,Nina,Wright,nina.wright@example.com,59,56975.55,2015-05-30,No,Engineering,6.1,n/a,France,N/A
624,Grace,Jones,grace.jones@example.com,35,66232.55,2016-01-16,FALSE,Legal,6.9,Remote worker,UK,  
1367,Laura,Wright,laura.wright@example.com,45,82987.61,2020-03-26,yes,Marketing,2.0,On probation,Germany,N/A
1011,Victor, Allen ,  victor@example.com ,57,50560.48,2017-07-08,true,Operations,5.5,Senior engineer,  ,N/A
1089,Luca,Anderson,luca.anderson@example.com,57,32892.77,2022-08-05,yes,Finance,9.5,On probation,Spain,+39 314-7413341
1407,Bob,Davis,bob.davis@example.com,38,abc,2023-12-02,0,Legal,1.6,n/a,UK,+39 342-8477648
44,  Victor  ,Clark,victor.clark@example.com,51,79589.71,2017-02-07,0,Operations,6.6,  Top talent  ,  ,
2499,Laura,Clark,laura.clark@example.com,34,52393.25,2015-10-02,TRUE,HR,4.0,On probation,,  
1710,Eve,Lewis,eve.lewis@example.com,60,75834.15,2018-06-06,FALSE,IT,3.8,,France,+39 308-9033348
1973,  Xavier  ,Thomas,xavier.thomas@example.com,51,87630.95,2024-01-26,Yes,Legal,1.7,,,+39 343-6703186
2560,  Grace  ,King,grace.king@example.com,58,44241.62,2022-12-17,false,Finance,9.8,On probation,Spain,
1654,Zoe, Moore ,zoe.moore@example.com,42,115635.96,2023-09-05,yes,HR,6.8,  Top talent  ,UK,  
396,Quinn, Clark ,quinn.clark@example.com,41,92560.3,2023-06-28,yes,Engineering,1.3,n/a,Germany,  
284,Tina,Jones,tina.jones@example.com,28,98564.05,2022-01-20,0,Marketing,5.4,,Germany,N/A
2618,  Eve  ,Taylor,eve.taylor@example.com,22,84847.36,2023-09-10,Yes,Legal,3.6,On probation,France,
1534,Yara,Davis,yara.davis@example.com,51,69374.67,2020-04-18,1,Finance,8.1,  Top talent  ,Germany,
199,  Karl  ,Robinson,karl.robinson@example.com,55,112589.0,2021-12-07,false,Legal,7.0,,  ,
90134,Short,Row
247,Laura,Thomas,laura.thomas@example.com,52,86063.22,2024-10-07,0,Finance,5.9,Senior engineer,UK,  
2874,Dave, Jackson ,dave.jackson@example.com,62,95440.42,2024-04-16,no,HR,9.2,On probation,  ,+39 339-9176996
1069,Heidi, Clark ,,30,,2020-04-26,TRUE,Sales,6.8,On probation,Spain,  
2655,  Laura  , Miller ,,36,N/A,2020-03-11,FALSE,Finance,5.5,  Top talent  ,USA,
691,Xavier, Miller ,xavier.miller@example.com,34,59855.94,2021-09-29,yes,Sales,1.3,  Top talent  ,USA,+39 342-2494946
1663,Oscar, Lewis ,oscar.lewis@example.com,39,89809.43,2021-06-23,FALSE,Engineering,8.7,Good performer,France,
2957,  Marco  , White ,marco.white@example.com,25,141725.5,2020-09-11,FALSE,Marketing,9.4,,Italy,N/A
479,Xavier,Davis,xavier.davis@example.com,52,89736.62,2022-09-07,0,Marketing,4.6,,France,  
2629,  Luca  ,Hall,luca.hall@example.com,24,,2021-11-15,false,IT,3.0,Remote worker,France,N/A
876,Rita,Jones,rita.jones@example.com,60,117900.21,2016-06-23,No,Engineering,3.4,Senior engineer,France,N/A
2077,  Tina  ,Hall,tina.hall@example.com,48,66038.49,2016-10-03,Yes,Finance,8.7,  Top talent  ,Germany,N/A
1699,Mike, Martin ,mike.martin@example.com,22,122159.24,2018-06-17,1,Sales,3.4,Remote worker,,+39 361-1771295
763,Victor,Walker,victor.walker@example.com,60,109321.06,2021-06-09,yes,IT,4.0,  Top talent  ,Spain,+39 368-9673780
325,Uma,Walker,uma.walker@example.com,32,99374.57,2021-03-14,no,Marketing,4.7,n/a,  ,  
33,  Nina  ,Jackson,nina.jackson@example.com,62,136989.0,2020-02-27,yes,Legal,2.6,n/a,Germany,  
1869,Quinn,Jackson,quinn.jackson@example.com,36,105332.08,2017-10-23,false,IT,2.6,,Germany,+39 387-3886103
2428,Frank, Taylor ,,24,136989.87,2023-02-14,FALSE,HR,1.4,Remote worker,USA,+39 314-4786393
517,Frank,White,frank.white@example.com,31,TBD,2019-07-18,false,Finance,8.9,  Top talent  ,,N/A
1796,Rita,Hall,rita.hall@example.com,61,79879.07,2021-12-24,false,HR,9.6,,France,N/A
2060,Uma,Jones,uma.jones@example.com,27,104252.73,2020-03-01,no,IT,5.4,Remote worker,UK,  
295,Pam,Brown,pam.brown@example.com,44,87438.25,2024-06-26,yes,Finance,7.9,,UK,  
1646,Heidi,Harris,heidi.harris@example.com,54,120367.15,2024-07-10,no,IT,5.1,  ,Italy,N/A
263,Mike,Lewis,mike.lewis@example.com,35,118111.91,2023-02-11,FALSE,IT,2.6,,USA,+39 376-6039762
113,  Oscar  ,Jackson,oscar.jackson@example.com,31,,2024-10-24,false,Engineering,8.3,Remote worker,Italy,+39 330-4457475
2492,Xavier,Robinson,xavier.robinson@example.com,53,53698.61,2018-04-10,true,HR,9.2,,USA,  
2162,Oscar,Walker,oscar.walker@example.com,62,44357.65,2015-04-10,No,Sales,9.2,Good performer,Spain,
2273,Marco,Young,marco.young@example.com,62,TBD,2021-12-23,yes,Legal,8.1,n/a,Italy,  
1525,Sam,Lewis,  sam@example.com ,63,79533.19,2018-01-16,Yes,Legal,2.4,,  ,N/A
354,Frank,Clark,frank.clark@example.com,64,133243.28,2018-05-26,yes,IT,4.9,  ,,  
428,Nina,Garcia,nina.garcia@example.com,51,81900.68,2019-02-14,No,Operations,3.5,Good performer,UK,N/A
1562,Grace,Martin,grace.martin@example.com,22,149523.9,2016-07-05,yes,HR,3.9,Senior engineer,France,N/A
2482,Luca, Harris ,luca.harris@example.com,25,108277.24,2019-05-27,No,HR,3.0,Remote worker,USA,N/A
1645,  Mike  ,Brown,mike.brown@example.com,28,66829.89,2015-05-08,no,Legal,1.7,n/a,UK,N/A
,,,,,,,,,,,,
2304,  Luca  ,Wright,luca.wright@example.com,62,89884.45,2016-11-05,true,Sales,9.0,  ,  ,
503,  Uma  , Moore ,uma.moore@example.com,46,80239.16,not-a-date,0,IT,5.8,,,
2233,Tina, Young ,tina.young@example.com,53,91319.76,2018-07-20,Yes,Operations,6.7,On probation,Spain,
2563,Eve, Miller ,eve.miller@example.com,,41851.82,2017-01-31,TRUE,Sales,9.7,  Needs improvement  ,  ,+39 324-9610301
2438,  Sam  ,Davis,sam.davis@example.com,40,68550.14,2021-09-16,0,IT,7.4,  Top talent  ,France,N/A
1225,Zoe,Brown,zoe.brown@example.com,25,130729.28,2015-09-01,1,Sales,4.8,Remote worker,,+39 316-1124302
90043,Short,Row
90092,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
397,Uma, Brown ,uma.brown@example.com,50,65755.33,2023-04-07,true,IT,4.1,,France,N/A
1491,Pam,Lewis,pam.lewis@example.com,55,123208.35,2016-10-15,0,IT,2.8,  Needs improvement  ,Germany,N/A
1447,  Heidi  ,Garcia,heidi.garcia@example.com,37,74967.35,2024-11-18,0,Legal,4.6,  Top talent  ,USA,N/A
1401,Tina,Davis,tina.davis@example.com,57,69572.33,2015-03-27,No,Finance,2.8,Good performer,Spain,N/A
2974,Uma,Moore,uma.moore@example.com,50,142412.69,2022-10-08,FALSE,Sales,1.7,  ,Spain,N/A
322,Uma,Jackson,uma.jackson@example.com,40,55150.77,2017-10-26,FALSE,IT,1.4,Good performer,UK,  
1622,  Rita  ,Walker,rita.walker@example.com,43,72269.91,2020-03-20,No,Engineering,1.1,Remote worker,UK,N/A
1298,Eve,Jackson,eve.jackson@example.com,36,106202.19,2020-09-28,TRUE,HR,5.3,Remote worker,UK,N/A
97,  Yara  ,Clark,yara.clark@example.com,39,129037.36,2021-12-27,1,Marketing,2.2,  Needs improvement  ,,N/A
1284,Marco,Robinson,marco.robinson@example.com,45,88903.14,2018-04-21,Yes,HR,6.4,,USA,N/A
 , , , , , , , , , , , , 
87,Mike,Lewis,mike.lewis@example.com,,102611.38,2022-08-13,No,Operations,4.3,  Needs improvement  ,UK,  
2557,Mike,Martinez,mike.martinez@example.com,36,N/A,2022-09-25,No,Sales,2.7,Senior engineer,USA,
469,Carol,Brown,carol.brown@example.com,53,106969.12,2020-09-18,no,Engineering,6.3,,  ,
1679,Dave,Martin,dave.martin@example.com,40,139834.99,2023-08-25,FALSE,Marketing,1.1,On probation,  ,  
1915,Uma,King,uma.king@example.com,36,149542.64,n/a,No,Legal,3.5,  ,Italy,
2180,Sam,Thomas,,65,90901.18,2021-03-28,No,Engineering,9.5,n/a,Germany,  
1052,Nina,Clark,nina.clark@example.com,47,128220.02,2019-03-13,yes,Finance,9.5,Remote worker,UK,+39 399-3114701
817,Ivan,Lewis,ivan.lewis@example.com,34,105461.65,2022-07-06,1,Operations,1.9,  Top talent  ,France,+39 331-6447814
2912,Nina,Martin,nina.martin@example.com,37,128163.25,2016-03-27,TRUE,HR,5.9,Good performer,,N/A
2147,Sara,Clark,sara.clark@example.com,31,123420.82,2024-11-16,yes,HR,3.2,  Needs improvement  ,UK,  
634,Eve,Walker,eve.walker@example.com,59,50008.12,2018-12-11,1,Legal,4.7,Good performer,Germany,
520,Grace,Wilson,grace.wilson@example.com,65,99220.37,2015-02-28,FALSE,Operations,1.1,  ,USA,  
2612,Tina,Thomas,tina.thomas@example.com,64,142347.79,2017-05-03,no,Marketing,3.4,Senior engineer,Germany,+39 310-8418417
1278,Mike,Wright,mike.wright@example.com,37,98122.38,2018-01-19,1,Engineering,7.9,  Needs improvement  ,France,N/A
2632,Marco,Jones,not-an-email,28,135507.33,2015-07-17,true,Operations,3.5,Good performer,UK,  
2842,Sara,Clark,sara.clark@example.com,58,100830.52,2020-08-08,yes,Finance,3.4,  ,,
2771,Frank, White ,frank.white@example.com,25,115486.9,2022-10-13,Yes,Operations,8.8,  Needs improvement  ,Germany,  
2742,Nina,Miller,nina.miller@example.com,33,75743.71,2018-01-08,0,Finance,6.5,  Needs improvement  ,,  
1100,Heidi,Scott,heidi.scott@example.com,44,106460.82,2017-02-28,Yes,Finance,2.4,,Spain,+39 358-1291870
422,Grace,Moore,grace.moore@example.com,52,118150.34,2024-02-19,FALSE,Legal,2.8,Senior engineer,Italy,+39 346-1165961
2161,Judy,Martin,judy.martin@example.com,57,62401.96,2020-05-12,no,Sales,4.2,On probation,Italy,N/A
1314,  Ivan  ,Robinson,,,91357.11,2021-08-08,Yes,Sales,2.5,,Germany,+39 390-7167441
2090,Xavier,Wright,xavier.wright@example.com,,112352.24,2015-03-12,No,HR,7.4,Senior engineer,,  
2014,Judy,Scott,judy.scott@example.com,52,61597.98,2016-08-29,true,Marketing,5.9,,,
2919,Grace,King,grace.king@example.com,53,64716.4,2018-01-17,FALSE,Operations,7.4,,France,N/A
1003,Uma, Martinez ,uma.martinez@example.com,,46314.63,2022-06-03,false,Sales,3.8,,France,  
2623,Heidi,Walker,heidi.walker@example.com,35,88521.14,2020-06-04,yes,IT,,On probation,Germany,N/A
117,Zoe,Wright,zoe.wright@example.com,59,116916.63,2021-04-08,no,IT,2.9,On probation,Germany,
2603,Uma,Allen,uma.allen@example.com,42,39500.13,2015-01-29,1,Engineering,1.6,  Needs improvement  ,  ,  
898,Tina,Walker,tina.walker@example.com,25,83173.75,2023-02-03,false,Legal,4.8,,Italy,
2005,  Marco  ,Miller,marco.miller@example.com,65,TBD,2017-05-16,0,HR,4.1,  ,Italy,+39 358-2279507
2335,Bob,Anderson,bob.anderson@example.com,30,62240.79,2018-08-21,true,Sales,4.2,Remote worker,  ,
2271,  Victor  ,Brown,victor.brown@example.com,45,138758.23,2019-07-31,no,IT,9.9,  Needs improvement  ,France,N/A
2609,  Sam  ,Allen,,64,136938.18,2021-09-15,true,Legal,9.0,n/a,UK,+39 363-8125575
2769,Victor,Garcia,victor.garcia@example.com,39,76653.17,2016-12-10,no,Marketing,6.4,Good performer,Italy,+39 318-5849836
1415,Yara,Wilson,yara.wilson@example.com,63,123234.69,2015-09-01,1,Engineering,8.1,Good performer,Germany,  
278,Bob,Young,bob.young@example.com,55,138441.08,2020-03-13,No,Marketing,7.5,  Needs improvement  ,UK,  
2404,Yara,Allen,yara.allen@example.com,30,84521.16,2016-07-03,1,Sales,8.5,,Germany,
2548,Victor, Taylor ,victor.taylor@example.com,42,147859.46,2024-01-25,Yes,Engineering,3.6,On probation,USA,  
1591,Alice,Lewis,alice.lewis@example.com,48,128216.83,2024-03-20,true,Legal,9.0,  ,  ,N/A
2579,Paolo,Scott,paolo.scott@example.com,23,54127.2,not-a-date,No,Legal,4.4,,Italy,  
1229,Paolo, Wilson ,,54,107158.53,2015-09-06,yes,Engineering,8.2,On probation,Italy,
2962,Judy,Martinez,judy.martinez@example.com,57,49672.58,2019-07-25,no,Finance,7.6,,UK,+39 341-2473103
1766,Frank,Jones,frank.jones@example.com,25,65020.72,2015-12-26,0,Legal,5.0,  Top talent  ,USA,+39 347-3303311
688,Paolo,Scott,paolo.scott@example.com,54,115002.47,2021-01-01,FALSE,Marketing,8.3,,France,
586,Xavier,Wright,xavier.wright@example.com,59,139961.02,2020-09-17,false,Sales,9.1,,Spain,  
2087,Sara,Jones,sara.jones@example.com,48,70348.17,2017-04-08,FALSE,HR,8.9,On probation,  ,  
1459,Karl,Jones,karl.jones@example.com,55,115544.15,2020-08-07,TRUE,Operations,7.4,Remote worker,Italy,+39 315-8742341
2197,Sara,Hall,sara.hall@example.com,48,36974.17,2016-09-10,No,Legal,6.4,,Germany,  
1312,Pam,Martin,pam.martin@example.com,43,TBD,2024-11-23,FALSE,HR,9.3,Senior engineer,Italy,N/A
1780,Yara,Harris,yara.harris@example.com,60,122289.37,2017-02-13,no,Marketing,5.4,,,+39 336-9381354
2938,Grace,Martinez,grace.martinez@example.com,65,105948.33,2016-07-08,No,HR,,Senior engineer,Italy,
256,Frank,White,frank.white@example.com,55,48603.06,2018-04-26,TRUE,Operations,5.1,n/a,,+39 393-4112748
892,Pam,White,pam.white@example.com,35,112412.82,2020-08-09,false,Marketing,2.3,Good performer,UK,+39 393-3546569
1769,  Bob  , Jackson ,bob.jackson@example.com,31,45229.16,2015-11-30,0,Finance,4.1,  ,,N/A
2664,  Xavier  ,Harris,xavier.harris@example.com,43,34686.29,2023-09-13,false,Legal,2.8,,  ,+39 381-7111775
1917,Rita,Smith,not-an-email,26,136295.39,2021-09-09,true,Operations,1.3,  ,Italy,+39 351-6281435
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1219,Dave,Robinson,dave.robinson@example.com,35,147712.82,2022-11-03,1,IT,7.7,n/a,Germany,N/A
2588,Frank,Anderson,frank.anderson@example.com,,109627.46,2017-08-06,0,Finance,9.7,Senior engineer,Italy,  
820,Pam,Young,pam.young@example.com,,94929.02,2022-05-16,true,IT,8.4,,,+39 342-2679291
1913,  Yara  ,Smith,yara.smith@example.com,32,"50,000",2021-11-23,1,Finance,1.8,On probation,France,N/A
894,Paolo, Moore ,paolo.moore@example.com,34,141057.96,2023-05-17,no,Engineering,3.6,,,
836,Oscar,Walker,oscar.walker@example.com,25,110841.33,2018-10-24,true,Finance,7.2,Good performer,Germany,
1439,Nina,Martinez,nina.martinez@example.com,35,106752.57,2024-03-13,1,Operations,7.6,Senior engineer,,N/A
2619,  Ivan  ,Walker,ivan.walker@example.com,46,95012.22,2022-09-21,1,Operations,1.2,Senior engineer,USA,N/A
1385,Marco,Davis,marco.davis@example.com,28,88839.9,not-a-date,TRUE,Legal,8.1,Remote worker,Spain,+39 366-2592507
2009,Paolo,Walker,paolo.walker@example.com,26,57802.06,2021-09-26,TRUE,HR,1.5,Senior engineer,Spain,  
675,Eve,King,eve.king@example.com,41,30042.43,2017-10-26,0,Finance,2.9,,USA,
939,Frank, Smith ,frank.smith@example.com,23,37563.69,2020-11-08,Yes,IT,4.9,  Needs improvement  ,Italy,  
601,Carol,Brown,carol.brown@example.com,57,50310.69,2024-09-12,No,HR,1.8,Remote worker,  ,+39 366-4899524
1537,Alice, Jones ,alice.jones@example.com,39,82897.48,2020-11-04,Yes,IT,6.4,n/a,,N/A
 , , , , , , , , , , , , 
2914,Zoe,Garcia,zoe.garcia@example.com,38,32783.46,2023-07-29,true,Marketing,6.1,Good performer,USA,  
1570,Karl,King,karl.king@example.com,44,97623.71,2019-12-20,FALSE,IT,5.5,,USA,  
2120,Marco,Walker,marco.walker@example.com,59,89570.33,2022-04-22,true,Legal,2.2,,USA,N/A
1006,Zoe,Harris,zoe.harris@example.com,39,149182.48,2021-04-25,No,Finance,5.3,Good performer,Italy,  
2415,Nina,Wright,not-an-email,46,62084.8,2020-08-13,No,Sales,6.9,  ,  ,+39 314-4760849
2922,Marco,Taylor,marco.taylor@example.com,41,45217.65,2019-05-13,No,Legal,8.0,Good performer,Italy,N/A
208,Oscar,Brown,oscar.brown@example.com,61,TBD,2023-04-17,0,HR,7.7,n/a,,N/A
1039,  Rita  ,Wilson,rita.wilson@example.com,54,103129.65,2019-04-28,no,HR,8.3,Remote worker,USA,+39 364-6640877
725,  Laura  ,Martin,laura.martin@example.com,51,abc,2018-08-21,Yes,IT,8.8,  Top talent  ,  ,  
493,  Wendy  ,King,wendy.king@example.com,55,61060.15,2024-07-23,no,Finance,7.4,n/a,USA,+39 321-4756912
903,Quinn,Taylor,quinn.taylor@example.com,53,66028.39,2023-12-26,Yes,Sales,2.0,,Italy,
2552,Nina,Robinson,,47,75905.2,2020-10-21,true,Engineering,,On probation,,+39 342-5002735
1841,Sara,Hall,sara.hall@example.com,32,90958.01,2015-05-04,FALSE,Engineering,9.3,  Top talent  ,Spain,+39 305-9339523
632,Heidi,White,heidi.white@example.com,61,--,2022-12-26,1,IT,6.3,,Spain,  
1870,Luca,Miller,luca.miller@example.com,29,67685.19,2023-10-23,true,Engineering,5.1,  Needs improvement  ,France,N/A
